id;rif_contrat;id_modalidad;id_sub_modalidad;fec_inicio_cont;fec_fin_cont;nro_procedimiento;nro_contrato;id_estado_contrato;descr_contrato;bienes;servicios;obras;monto;dolar;euro;petros;bolivares;calidad;responsabilidad;conocimiento;oportunidad;total_calif;calificacion;notf_cont;fecha_not;medio;nro_oc_os;fileimagen;id_usuario;fecha_evaluacion
87;J310816131;4;0;2010-06-29;2010-07-07;2907;2907;1;POR LA COMPRA DE 50 TONER JET COLOR NEGRO;;;;75544.00;;;;;;;;;88;MUY BUENO;S;2010-09-29;EMAIL;2907;;1;2010-09-29
88;J297482474;4;0;2010-05-05;2010-05-28;2841;2841;1;POR AL COMPRA DE 05 RELO FECHADOR ELECTRICO MARCA WIDMER EQUIPADO CON PLACA ;;;;26633.60;;;;;;;;;88;MUY BUENO;S;2010-09-29;EMAIL;2841;;1;2010-09-29
89;J315407981;4;0;2010-06-04;2010-09-29;2865;2865;1;POR LA COMPRA DE CINCO FILTRO DE AGUA CON DISPENSADOR PARA AGUA FRIA Y CALIENTE ;;;;11136.27;;;;;;;;;88;MUY BUENO;S;2010-09-29;EMAIL;2865;;1;2010-09-29
90;J297482474;4;0;2010-05-05;2010-05-18;2840;2840;1;POR LA COMPRA DE CUATRO ROLLO DE PAPEL PLOTER 36 TIPO BOND RAPIGRAF DE CALIDAD 50 MTS.;;;;528.64;;;;;;;;;88;MUY BUENO;S;2010-09-30;EMAIL;2840;;1;2010-09-30
91;J310816131;4;0;2010-06-29;2010-07-07;2907;2907;1;POR LA COMPRA DE 50 TONER HP LASER JET CC53A COLOR NEGRO;;;;75544.00;;;;;;;;;95;EXCELENTE;S;2010-09-30;EMAIL;2907;;1;2010-09-30
92;J297482474;4;0;2010-05-25;2010-07-28;2841;2841;1;POR LA COMPRA DE 05 RELOJ FECHADOR ELECTRICO MARCA WIDENER .;;;;26633.60;;;;;;;;;100;EXCELENTE;S;2010-09-30;EMAIL;2841;;1;2010-09-30
93;J296899355;4;0;2010-07-13;2010-07-21;2901;2901;1;POR LA COMPRA DE EQUIPO DE COMPUTACION PARA DISEÃÂO GRAFICO MARCA MAC MAC PRO ;;;;72887.42;;;;;;;;;93;EXCELENTE;S;2010-09-30;EMAIL;2901;;1;2010-09-30
94;J297482474;4;0;2010-05-10;2010-05-10;2836;2836;1;POR LA COMPRA DE PLTTER DE 42 INYECCIONDE TINTAHP DESINGNTET;;;;277704.00;;;;;;;;;88;MUY BUENO;S;2010-09-30;EMAIL;2836;;1;2010-09-30
95;J307212667;4;0;2010-05-10;2010-05-10;2853;2853;1;POR LA  REVISION Y REPARACION DEL SISTEMA ELECTRICO DEL VEHICULO OPTRA PLACAS MDX 80L;;;;5656.00;;;;;;;;;93;EXCELENTE;S;2010-09-30;EMAIL;2853;;1;2010-09-30
96;J307212667;4;0;2010-06-10;2010-06-10;2854;2854;1;POR LA REVISION DEL  SISTEMA DE FRENOS DEL VEHICULO OPTRA PLACA MDX81L;;;;2632.00;;;;;;;;;93;EXCELENTE;S;2010-09-30;EMAIL;2854;;1;2010-09-30
97;J307212667;4;0;2010-09-10;2010-09-10;2867;2867;1;POR LA REVISION Y REPARACION DEL SISTEMA DE TRACCION DE LA CAMIONETA AUTANA PLACAS .;;;;2508.80;;;;;;;;;88;MUY BUENO;S;2010-09-30;EMAIL;2867;;1;2010-09-30
98;J293866227;4;0;2010-06-10;2010-06-10;2876;2876;1;POR LA COMPRA DE 50 CERRADURA RABO DE RATON ;;;;3640.00;;;;;;;;;88;MUY BUENO;S;2010-09-30;EMAIL;2876;;1;2010-09-30
99;J302009448;4;0;2010-08-10;2010-08-10;2887;2887;1;POR LA COMPRA DE 05 SUICHE KVM 4 PUERTOS MARCA DLINK;;;;50406.72;;;;;;;;;88;MUY BUENO;S;2010-09-30;EMAIL;2887;;1;2010-09-30
100;J302009448;4;0;2010-08-16;2010-08-16;2912;2912;1;POR LA COMPRA DE 36 CARTUCHOSNEGRO MATE;;;;105369.60;;;;;;;;;95;EXCELENTE;S;2010-09-30;EMAIL;2912;;1;2010-09-30
101;J003019976;4;0;2010-03-10;2010-03-10;2584;2584;1;POR LA PUBLICACION DE UN AVISO DE LLAMADO A JORNADA DE INSCRIPCION Y/O ACTUALIZADO  PARA LA CONTRATACION DE CONSULTORES EXTERNOS A NIVEL NACIONAL;;;;41247.56;;;;;;;;;88;MUY BUENO;S;2010-10-04;EMAIL;2584;;1;2010-10-04
102;J002342064;4;0;2010-02-10;2010-02-10;19125;19125;1;POR AL COMPRA Y INSTALACION DEL PROGRAMA Y ADECUACION DE LOS SISTEMA DE LA , CON EL TIPO DE CAMBIO DUAL.;;;;12136.32;;;;;;;;;88;MUY BUENO;S;2010-10-06;EMAIL;19125;;1;2010-10-06
103;J002342064;4;0;2010-03-10;2010-03-10;19199;19199;1;POR EL CONCEPTO DE CONTRATO DE MANTENIMIENTO , AJUSTE Y MEJORAS, REALIZADAS EN EL SISTEMA DE TESORERIA. ;;;;15411.20;;;;;;;;;88;MUY BUENO;S;2010-10-06;EMAIL;19199;;1;2010-10-06
104;J002342064;4;0;2010-02-10;2010-03-10;19221;19221;17;POR EL MANTENIMIENTO , AJUSTE Y MEJORAS REALIZADAS EN EL SISTEMA DE FIDEICOMISO.;;;;10752.00;;;;;;;;;88;MUY BUENO;S;2010-10-07;EMAIL;19221;;1;2010-10-07
105;J002342064;4;0;2010-02-10;2010-02-10;19222;19222;1;POR EL MANTENIMIENTO , AJUSTE Y MEJORAS AL SISTEMA DE TESORERIA ;;;;775.60;;;;;;;;;93;EXCELENTE;S;2010-10-07;EMAIL;19222;;1;2010-10-07
106;J002342064;4;0;2009-11-10;2009-11-10;18550;18550;1;POR EL MANTENIMIENTO DEL DESARROLLO Y MEJORA SPARA LA IMPLANTACION DEL PROYECTO PUSHTRUST.;;;;65666.16;;;;;;;;;93;EXCELENTE;S;2010-10-07;EMAIL;18550;;1;2010-10-07
107;J002342064;4;0;2009-11-10;2009-11-10;16466;16466;1;POR EL MANTENIMEINTO DEL SISTEMA DE FIDEICOMISO ;;;;18865.17;;;;;;;;;93;EXCELENTE;S;2010-10-07;EMAIL;16466;;1;2010-10-07
108;J002342064;4;0;2010-11-10;2010-12-10;16848;16484;1;POR EL MANTENIMIENTO DEL SISTEMA DE FIDEICOMISO ;;;;12045.59;;;;;;;;;93;EXCELENTE;S;2010-10-07;EMAIL;16848;;1;2010-10-07
109;J002342064;4;0;2009-12-09;2010-12-09;18654;18654;1;POR EL MANTENIMIENTO , AJUSTE MEJORAS REALIZADAS AL SISTEMA DE FIDEICOMISO.;;;;10752.00;;;;;;;;;93;EXCELENTE;S;2010-10-07;NA;18654;;1;2010-10-07
110;J002342064;4;0;2009-09-09;2010-09-09;18549;18549;1;POR EL CONCEPTO DE REINGENERIA , ENTRENAMIENTO Y MODIFICACIONES REALIZADAS AL SISTEMA PUSHTRUST MANEJO D EPORTAQFOLIO MANTENIMIENTO ;;;;10752.00;;;;;;;;;88;MUY BUENO;S;2010-10-07;EMAIL;18549;;1;2010-10-07
111;J002342064;4;0;2009-10-09;2010-11-09;18653;18653;1;POR DE REINGENERIA, ENTRENAMIENTO Y MODOFICACIONES REALIZADAS AL SISTEMA PUSHTRUST MANEJO DE PORTA FOLIO ;;;;40752.00;;;;;;;;;88;MUY BUENO;S;2010-10-07;EMAIL;18653;;1;2010-10-07
112;J002342064;4;0;2009-11-09;2010-11-09;18497;18497;1;POR EL MANTENIMIENTO , AJUSTEY MEJORAS REALIZADAS AL SISTEMA DE FIDEICOMISO;;;;21504.00;;;;;;;;;93;EXCELENTE;S;2010-10-07;EMAIL;18497;;1;2010-10-07
113;J002342064;4;0;2009-11-09;2010-11-09;18530;18530;1;POR EL MANTENIMIENTO , AJUSTES REALIZADAS AL SSTEMA DE TESORERIA  ;;;;15411.20;;;;;;;;;88;MUY BUENO;S;2010-10-07;EMAIL;18530;;1;2010-10-07
114;J002342064;4;0;2009-09-09;2010-11-09;18020;18020;1;POR EL MANTENIMIENTO, AJUSTE Y MEJORAS REALIZADAS ENE L SISTEMA DE FIDEICOMISO   ;;;;21504.00;;;;;;;;;100;EXCELENTE;S;2010-10-07;EMAIL;18020;;1;2010-10-07
115;J002342064;4;0;2010-09-09;2010-09-09;18053;18053;1;POR MANTENIMIENTO, AJUSTE Y MEJOR5AS REALIZADA ENE L SISTEMA DE TESORERIA . ;;;;15411.20;;;;;;;;;88;MUY BUENO;S;2010-10-07;EMAIL;18053;;1;2010-10-07
116;J002342064;4;0;2009-02-09;2009-02-09;902632;902632;1;POR EL DESARROLLO DE MEJORRAS PARA LA IMPLEMENTACION DEL PROYECTO PUSHTRUST;;;;193.50;;;;;;;;;100;EXCELENTE;S;2010-10-07;EMAIL;902632;;1;2010-10-07
117;J002342064;4;0;2009-07-09;2009-07-09;17790;17790;1;POR EL MANTENIMIENTO,AJUSTES Y MEJORAS REALIZADAS EN EL SISTEMAS DE FIDEICOMISO .;;;;21504.00;;;;;;;;;93;EXCELENTE;S;2010-10-07;EMAIL;17790;;1;2010-10-07
118;J002342064;4;0;2009-07-09;2009-07-09;17822;17822;1;POR EL MANTENIMIENTO, AJUSTE Y MEJORAS REALIZADAS EN EL SISTEMA DE TESORERIA   ;;;;15411.20;;;;;;;;;88;MUY BUENO;S;2010-10-07;EMAIL;17822;;1;2010-10-07
119;J002342064;4;0;2009-07-09;2009-07-09;17095;17095;1;POR EL MANTENIMIENTO DEL SISTEMA  DE FIDEICOMISO CORRESPONDIENTE. ;;;;18865.17;;;;;;;;;88;MUY BUENO;S;2010-10-07;EMAIL;17095;;1;2010-10-07
120;J002342064;4;0;2009-03-09;2009-03-09;17122;17122;1;POR EL MANTENIMIENTO DEL SISTEMA DE TESORERIA CORRESPONDIENTE.;;;;12054.59;;;;;;;;;95;EXCELENTE;S;2010-10-07;EMAIL;17122;;1;2010-10-07
121;J002342064;4;0;2009-02-09;2009-04-09;16823;16823;1;POR EL MANTENIMIENTO, AJUSTE Y MEJORAS REALIZADA EN EL SISTEMA DE TESORERIA ;;;;6022.79;;;;;;;;;100;EXCELENTE;S;2010-06-07;EMAIL;16823;;1;2010-10-07
122;J002342064;4;0;2009-02-09;2009-04-09;16822;16822;1;POR EL MANTENIMIENTO, AJUSTE Y MEJORAS REALIZADAS EN EL SISTEMA DE FIDEICOMISO  ;;;;9432.58;;;;;;;;;88;MUY BUENO;S;2010-10-07;EMAIL;16822;;1;2010-10-07
123;J002342064;4;0;2009-02-10;2010-02-10;16822;16822;1;POR EL CONCEPTO DE MANTENIMIENTO, AJUSTE Y MEJORAS REALIZADAS EN EL SISTEMA DE FIDEICOMISO ;;;;9432.58;;;;;;;;;58;REGULAR;S;2010-10-08;EMAIL;16822;;1;2010-10-08
124;J002342064;4;0;2008-12-08;2008-12-08;16749;16749;1;POR EL MANTENIMEINTO DEL SISTEMA DE TESORERIA ;;;;6022.79;;;;;;;;;63;REGULAR;S;2010-10-08;EMAIL;16749;;1;2010-10-08
125;J002342064;4;0;2008-12-08;2008-12-08;16748;16748;14;POR EL MANTENIMIENTO DEL SISTEMA DE FIDEICOMISO;;;;9432.58;;;;;;;;;88;MUY BUENO;S;2010-10-08;EMAIL;16748;;1;2010-10-08
126;J312370904;4;0;2010-08-30;2010-09-06;2938;2938;1;POR EL ALQUILER S WDOS MESA Y CUATRO SILLA SALTAS ;;;;4099.20;;;;;;;;;63;REGULAR;S;2010-10-13;EMAIL;2938;;1;2010-10-13
127;J311667962;4;0;2010-08-10;2010-09-10;2939;2939;1;POR LA COMPRA DE 11 TINER COLOR NEGRO PARA LASER JET ORIGINALES.;;;;17136.00;;;;;;;;;88;MUY BUENO;S;2010-10-13;EMAIL;2939;;1;2010-10-13
128;J002342064;4;0;2009-02-02;2009-03-31;17122;17122;1;POR EL CONCEPTO DE CONTRATO DE MANTENIMIENTO DEL SISTEMA DE TESORERIA, CORRESPONDIENTES AL PERIODO 01/02/2009 AL 31/03/2009, SEGUN FACTURA NÃÂ° 17122 POR UN MONTO DE BS. F. 12045,59 DE FECHA 02-03-2009 DE ACUERDO AL CONTRATO  CPJ-010-2007 DEL 11-04-2007. ;;;;12045.59;;;;;;;;;88;MUY BUENO;S;2009-03-31;EMAIL;17122;;1;2010-10-15
129;J002342064;4;0;2008-10-16;2009-11-04;18549;18549;1;"POR EL CONCEPTO DE REINGENERIA, ENTRENAMIENTOS Y MODIFICACIONES REALIZADAS AL SISTEMA ""PUSHTRUST, MANAJO DE PORTAFOLIO DE FIDEICOMISO, SEGUN FACTURA NÃÂ° 18549, POR UN MONTO DE BS.10752.00 CON IVA INCLUIDO , DE FECHA 04-11-2009, DE ACUERDO AL PRESUPUESTO NÃÂ° 08101601 DE FECHA 16/10/2008     ";;;;10752.00;;;;;;;;;95;EXCELENTE;S;2010-10-15;EMAIL;18549;;1;2010-10-15
130;J002342064;4;0;2009-01-01;2009-01-30;16822;16822;1;POR CONCEPTO DE MANTENIMIENTO, AJUSTE Y MEJORAS REALIZADAS EN EL SISTEMA DE FIDEICOMISO , CORRESPONDIENTE AL PERIODO 01/01/2009 , SEGUN FACTURA NÃÂ°16822 POR UN MONTO DE BS.F9432.58 DE FECHA 05/01/200, DE ACUERDO AL CONTRATO CPJ-011-2007 DEL 11-04-2007 Y SEGUN AAENDUM DE FECHA 01/08/2008. ;;;;9432.58;;;;;;;;;93;EXCELENTE;S;2010-10-15;EMAIL;16822;;1;2010-10-15
131;J294108539;4;0;2009-10-23;2009-12-30;2256;2256;1;POR EL CONCEPTO DE REFRIGERIO PARA UNA REUNION REALIZADAS EN LA GCIA. EJEC. DE COOP. Y FINANC. NACIONAL. ;;;;495.00;;;;;;;;;100;EXCELENTE;S;2010-10-25;EMAIL;2256;;1;2010-10-25
132;J002342064;4;0;2009-06-01;2009-07-31;17822;17822;1;POR EL CONCEPTO DE CONTRATO DE MANTENIMIENTO, AJUSTE Y MEJORAS REALIZADAS EN EL SISTEMA DE TESORERIA , 2009, DE ACUERDO AL CONTRATO CPJ-010-2007 DEL 11-04-2007 SEGUN ADDENDUM DE FECHA 01-/08/2008.;;;;15411.20;;;;;;;;;95;EXCELENTE;S;2010-10-15;EMAIL;17822;;1;2010-10-15
133;J002342064;4;0;2009-10-01;2009-11-30;18497;18497;1;POR EL CONCEPTO DE CONTRATO DE MANTENIMIENTO , AJUSTES Y MEJORAS REALIZADAS AL SISTEMA DE FIDEICOMISO , DESDE EL 01-10-2009 AL 30-11 -200, SEGUN FACTURA NÃÂ° 18497, POR UN MONTO DE 21504 CON IVA INCLUIDO, DE FECHA 02-11-2009. DE ACUERDO AL CONTRATO CPJ-011-2007 DEL 11-04-2007;;;;21504.00;;;;;;;;;88;MUY BUENO;S;2010-10-15;EMAIL;18497;;1;2010-10-15
134;J314117114;4;0;2010-07-21;2010-08-26;2928;2928;1;SUMINISTRO E INSTALACION DE DOS (02) FRENOS HIDRAULICOS Y DOS (02) PARES DE TAPA CILINDROS METALICAS PARA PUERTAS TEMPLEX UBICADAS EN SALA DE DIRECTORIO PISO 1 PRESIDENCIA EDIFICIO SEDE BANDES INCLUYE PRESUPUESTO BASE.;;;;5770.00;;;;;;;;;93;EXCELENTE;S;2010-10-18;EMAIL;2928;;1;2010-10-18
135;J002342064;4;0;2009-10-01;2009-11-30;18530;18530;1;POR CONCEPTO DE CONTRATO DE MANTENIMIENTO, AJUSTESY MEJORAS REALIZADAS AL SISTEMA DE TESORERIA , DESDE EL 01-10-2009 AL 30-11-2009 , SEGUN FACTURQ 18530, POR UN MONTO DE BS.F. 15411.20 CON IVA INCLUIDO DE FECHA 02-11-2009 DE ACUERDO AL CONTRATO CPJ 010-;;;;15411.20;;;;;;;;;100;EXCELENTE;S;2010-10-18;EMAIL;18530;;1;2010-10-18
136;J002342064;4;0;2009-01-01;2009-01-30;16832;16823;14;POR CONCEPTO DE MANTENIMIENTO, AJUSTE Y MEJORAS REALIZADAS EN EL SISTEMA DE TESORERIA , CORRESPONDIENTE AL PERIODO 01-01-2009- AL 21-01-2009, SEGUN FACTURA NÃÂ° 16823 POR UN MONTO DE BS. F. 6022,79 DE FECHA 05-01-2009, DE ACUERDO AL CONTRATO CPJ -011-2007DEL 11-04-2007. ;;;;6022.79;;;;;;;;;93;EXCELENTE;S;2010-10-18;EMAIL;16823;;1;2010-10-18
137;J002342064;4;0;2009-02-02;2009-03-31;17095;17095;1;POR CONCEPTO DE CONTRATO DE MANTENIMIENTO DEL SISTEMA DE FIDEICOMISO, CORRESPONDIENTE AL PERIODO DEL 02-02-2009 AL 31-03-2009 SEGUN FACTURA 17095 POR UN MONTO DE 18.865.17 DE FECHA 02-03-2009 DE ACUEDRO EL CONTRATO CPJ 011-2007. ;;;;18865.17;;;;;;;;;93;EXCELENTE;S;2010-10-18;EMAIL;17095;;1;2010-10-18
138;J002342064;4;0;2009-02-16;2009-11-04;18550;18550;1;"SE DA CONFORMIDAD A LA FACTURA NÃÂ°18550 DE FECHA 04-11-2009, POR CONCEPTO FINAL CORRESPONDIENTE AL 50% POR EL DESARROLLO DE MEJORAS PARA LA IMPLEMENTACION DEL PROYECTO ""PUSHTRUST"", POR UN TOTAL DE BS.65.666.16, DE ACUERDO AL PRESUPUESTO NÃÂ° 0902632 DE FECHA 16-02-2009.";;;;65666.16;;;;;;;;;95;EXCELENTE;S;2010-10-18;EMAIL;18550;;1;2010-10-18
139;J294458661;4;0;2009-12-02;2009-12-08;2390;2390;1;POR LA COMPRA DE 1000 CARPETAS PARA LA ELABORACION DE LOS EXPEDIENTES DEL FAS;;;;23500.00;;;;;;;;;88;MUY BUENO;S;2010-10-25;EMAIL;2390;;1;2010-10-25
140;J002342064;4;0;2009-12-01;2009-12-31;18655;18655;1;POR  EL CONCEPTO DE CONTRATO DE MANTENIMIENTO, AJUSTES Y MEJORAS REALIZADAS AL SISTEMA DE TESORERIA, DEL 01-12-2009 AL 31-12-2009 SEGUN FACTURA NÃÂ°18655, POR UN MONTO DE BS. 7705.60 CON IVA INCLUIDO , DE FECHA DE 24-11-2009, DE ACUERDO AL CONTRATO CPJ-010-2007.;;;;7705.60;;;;;;;;;88;MUY BUENO;S;2010-10-18;EMAIL;18655;;1;2010-10-18
141;J002342064;4;0;2009-06-01;2009-07-31;17790;17790;1;POR CONCEPTO DE CONTRATO DE MANTENIMIENTO, AJUSTE Y MEJORAS REALIZADAS EN ELE SISTEMA DE FIDEICOMISO , CORRESPONDIENTE AL PERIODO 01-06-2009 AL 31-07-2009, SEGUN FACTURA NÃÂ° 17790 POR UN MONTO DE BS. F.21504.00 DE FECHA  02-07-2009 DDE ACUERDO AL CONTRATO NÃÂ° -010-2007;;;;21504.00;;;;;;;;;100;EXCELENTE;S;2010-10-18;EMAIL;17790;;1;2010-10-18
142;J002342064;4;0;2009-08-03;2009-09-30;18053;18053;1;POR CONCEPTO DE CONTRATO DE MANTENIMIENTO, AJUSTE Y MEJORES REALIZADAS EN EL SISTEMA DE TESORERIA , CORRESPONDIENTE AL PERIODO 01-08-2009 AL 30-09-2009, SEGUN FACTURA NÃÂ° 18053 POR UN MONTO DE 15.411,20 DE FECHA  01-09-2009, DEACUEDRO AL CONTRATO CPJ -010-2007 DEL 11-04-2007.;;;;15411.20;;;;;;;;;88;MUY BUENO;S;2010-10-21;EMAIL;18053;;1;2010-10-21
143;J002342064;4;0;2009-02-16;2009-09-09;902632;902632;1;POR CONCEPTO DE PAGO INICIAL CORRESPONDIENTE AL 50% POR EL DESARROLLO DE MEJORAS PARA LA IMPLEMENTACION DEL PROYECTO PUSHTRUST, TOTAL 303 HORAS POR BS. 193.50 SEGUN PRESUPUESTO NÃÂ°0902632 DE FECHA 16-02-2009 ;;;;193.50;;;;;;;;;88;MUY BUENO;S;2010-10-21;EMAIL;902632;;1;2010-10-21
144;J002342064;4;0;2009-08-03;2009-09-30;18020;18020;1;POR CONCEPTO DE CONTRATO DE MANTENIMIENTO , AJUSTE Y MEJORAS REALIZADAS  EN EL SISTEMA DE FIDEICOMISO, CORRESPONDIENTE AL PERIODO 01-08-2009 AL 30-09-2009, SEGUN FACTURA NÃÂ° 18020 POR UN MONTO DE BS.F. 21504.00 DE FECHA 01-0-2009;;;;21504.00;;;;;;;;;88;MUY BUENO;S;2010-10-21;EMAIL;18020;;1;2010-10-21
145;J002342064;4;0;2009-10-16;2009-11-24;18653;18653;1;POR CONCEPTO DE REINGENIERIA, ENTRENAMIENTO Y MODIFICACIONES REALIZADAS AL SISTEMA PUSHTRUST, MANEJO DE PORTAFOLIO DE FIDEICOMISO,SEGUN FACTURA NÃÂ° 18653, POR UN MONTO DE BS.F. 10752.00 ;;;;10752.00;;;;;;;;;98;EXCELENTE;S;2010-10-21;EMAIL;18653;;1;2010-10-21
146;J002342064;4;0;2009-02-02;2010-03-31;17122;17122;1;POR CONCEPTO DE CONTRATO DE MANTENIMIENTO DEL SISTEMA DE TESORERIA, CORRESPONDIENTES  AL PERIODO DEL 01-02-2009AL 31-03-2009  ;;;;12045.59;;;;;;;;;100;EXCELENTE;S;2010-10-21;EMAIL;17122;;1;2010-10-21
147;J315407981;4;0;2010-03-29;2010-04-05;2704;2704;1;POR LA COMPRA DE 10 VENTILADORES VERTICAL TIPO TORRE MAR CA YOY (73CM) ;;;;5488.00;;;;;;;;;88;MUY BUENO;S;2010-10-21;EMAIL;2704;;1;2010-10-21
148;J312825979;4;0;2010-07-20;2010-07-20;2888;2888;1;POR LA  ELABORACION DE 367 FRANELAS NORMAL COLOR GRIS CON CUATRO ESTAMPADOS Y 179 GORRAQS CON DOS BORDADOS FRENTE Y LATERAL ;;;;23401.28;;;;;;;;;88;MUY BUENO;S;2010-10-21;EMAIL;2888;;1;2010-10-21
149;J001346155;4;0;2010-08-20;2010-08-25;2957;2957;1;POR LA COMPRA DE 8 CAJA DE SERVILLETAS PARA DISPENSADOR PEQUEÃÂO SCOTT1X 30 10 CAJA PAPEL TOALLAS DE MANO COLOR BLANCAS SCOTT INTERCALADAS , 120 TOALLAS DE MANOS TIPO ROLLO SCOTT180 HOJAS , 24 CAJAS Y 300 PAPEL HIGIENICO BLANCO ROLLO GRANDE SCOTT DOBLE HOJA 9 X 250 MTS APROXIMADAMENTE.;;;;114755.67;;;;;;;;;95;EXCELENTE;S;2010-10-21;EMAIL;2957;;1;2010-10-21
150;J308740535;4;0;2010-09-13;2010-09-13;2956;2956;1;POR EL CDONCEPTO DE IMPRESION E INSTALACION DE BACKING EN BANNER A FULL, MEDIDAS 7 MTS X 2MTS MAS 20 CMS POR LADO SUPERIOR POR UN ACTO DE ENTREGA DE CREDITOS POR UN MONTO BS. 10250.00 ;;;;11480.00;;;;;;;;;100;EXCELENTE;S;2010-10-21;EMAIL;2956;;1;2010-10-21
151;J294458661;4;0;2009-12-09;2009-12-17;2403;2403;1;POR LA COMPRA DE 500 UNIDADES DE BOLIGRAFOS CON EL FONDO CONJUNTO CHINO, EN COLOR NEGRO , Y 500 UNIDADESS DE LIBRETAS FULL COLOR PORTADA Y CONTRAPORTADA CON EL LOGO DEL FONDO CHINO MEDIDAS 14X 8 CM MECID  100 CUENTA FACUL ESTANTE;;;;19600.00;;;;;;;;;95;EXCELENTE;S;2010-10-25;EMAIL;2403;;1;2010-10-25
152;J294458661;4;0;2009-12-11;2009-12-11;2422;2422;1;POR LA COMPRA DE 4000 ABANICOS DE CARTON DE SULFATO 1000 C00LER, ROJO BLANCO O AZULES CON EL LOGO DE BANDES Y 1000 BOLIFRAFOS PLATEADOS CON EL LOGO DE BANDES  .;;;;186480.00;;;;;;;;;93;EXCELENTE;S;2010-10-25;EMAIL;2400;;1;2010-10-25
153;J294458661;4;0;2009-12-02;2009-12-10;2392;2392;1;POR LA COMPRA DE 3000 CARPETAS DEL FONDO CHINO CONJUNTO CHINO VENEZOLANO MATERIA SULFATO 16 PLASTIFICADO MATE CARACTERISTICAS TROQUELADO SIGNADO Y PEGADO IMPRESO FULL A COLOR ROQUEADO. ;;;;23520.00;;;;;;;;;80;BUENO;S;2010-10-25;EMAIL;2392;;1;2010-10-25
154;J294458661;4;0;2009-11-30;2009-12-01;2379;2379;1;POR IMPRIMIR 2000 EJEMPLARES DEL MATERIAL POLITICAS DE PREVENCION DEL CONSUMO DE DROGAS  EN EL AMBITO LABORAL.;;;;13440.00;;;;;;;;;88;MUY BUENO;S;2010-10-25;EMAIL;2379;;1;2010-10-25
155;J294458661;2;0;2009-10-14;2009-10-30;2169;2169;1;POR LA ELABORACION DE 2300 CHEMISSE DE COLOR BLANCAS , CON BORDE TRICOLOR PARA CABALLEROS Y DAMAS TALLA S,ML, XL XXXL CON EL OGO DE BANDES Y BORDE DE MANGAS LABORAL.;;;;184800.00;;;;;;;;;93;EXCELENTE;S;2010-10-25;EMAIL;184800.00;;1;2010-10-25
156;J294458661;4;0;2009-12-02;2009-12-02;2391;2391;1;POR  LA COMPRA DEL SUMINISTRO 1500 PAQUETES DE AGUA MINERAL DE 24 UNIDADES DE 330 ML. MARCA MINALBA;;;;127680.00;;;;;;;;;100;EXCELENTE;S;2010-10-25;EMAIL;2391;;1;2010-10-25
157;J002342064;4;0;2008-10-01;2008-11-28;16466;16466;1;POR  CONCEPTO DE CONTRATO DE MANTENIMIENTO DEL SISTEMA DE FIDEICOMISO CORRESPONDIENTE AL PERIODO 01-10-2008 AL 30-11-2008, SEGUN FACTURA 16466 POR UN MONTO DE BS.F. 18865,17DE ACUERDO AL CONTRATO CPJ 011-2007.;;;;18865.17;;;;;;;;;100;EXCELENTE;S;2010-10-25;EMAIL;16466;;1;2010-10-25
158;J294108539;4;0;2009-11-18;2009-12-29;2515;2515;1;POR EL CONCEPTO DE REFRIGERIO EN LA ACTIVIDAD REALIZADA EN EL ESTADIO ANDRES GALARRAGA SOLICITUD POR PARTE DE LA GCIA. EJEC. INFORMAC. Y RRPP ;;;;1755.00;;;;;;;;;100;EXCELENTE;S;2010-10-25;EMAIL;2515;;1;2010-10-25
159;J294108539;4;0;2009-10-23;2009-10-27;2224;2224;1;POR EL CONCEPTO DE REFRIGERIO PARA UNA REUNION REALIZADA EN LA GCIA. EJECUTIVA DE COOP.FINNC NACIONAL ;;;;495.00;;;;;;;;;100;EXCELENTE;S;2010-10-25;EMAIL;2224;;1;2010-10-25
160;J294108539;4;0;2009-10-12;2009-10-23;2224;224;1;POR EL CONCEPTO DE REFRIGERIO PARA UNA REUNION REALIZADA EN LA GCIA. EJECUTIVA DE COOP. Y FINC.  ;;;;495.00;;;;;;;;;93;EXCELENTE;S;2010-10-27;EMAIL;2224;;1;2010-10-27
161;J294108539;4;0;2009-10-12;2009-10-23;2223;2223;1;POR CONCEPTO DE REFRIGERIO PARA UNMA EUNION REALIZADA EN  LA GERENCIA EJECUTIVA 1;;;;1387.50;;;;;;;;;100;EXCELENTE;S;2010-10-27;EMAIL;2223;;1;2010-10-27
162;J294108539;4;0;2009-10-12;2009-10-23;2223;2223;1;POR EL CONCEPTO DE REFRIGERIO EN UNA REUNION EFECTUADA EN EL ESTADO TRUJILLO  PATROCINADA POR LA GCIA. EJEC. DE COOP. Y FINAC. CON LOS 8 ALCALDES.;;;;1387.50;;;;;;;;;100;EXCELENTE;S;2010-10-27;EMAIL;2223;;1;2010-10-27
163;J294108539;4;0;2009-04-27;2009-10-30;2225;2225;1;POR CONCEPTO DE REFRIGERIO EN OPERATIVO DE CERTIFICADO MEDICO VIAL LUGAR EN EL EDIF. BANDES;;;;515.00;;;;;;;;;70;REGULAR;S;2010-10-27;EMAIL;2225;;1;2010-10-27
